business_key,business_id,status,effective_from,effective_till,city
9604170,3968,T,'2020-07-06 09:39:37.477','2020-07-15 09:44:05.625',Warsaw
9631931,3968,F,'2020-07-20 09:44:40.206','2020-08-27 06:00:00.527',
9632243,3969,F,'2020-07-20 14:09:40.237','2020-08-27 06:00:00.527',Orlando
9725476,3969,F,'2020-08-27 06:00:00.527',,Orlando
9623308,3970,E,'2020-07-15 14:14:05.645','2020-07-20 14:14:40.233',Orlando
9632245,3970,F,'2020-07-20 14:14:40.233','2020-08-27 06:00:00.527',Chicago
9605260,3971,T,'2020-07-06 14:22:52.491','2020-07-15 14:29:05.645',Orlando
9632269,3971,F,'2020-07-20 14:29:40.232','2020-08-27 06:00:00.527',Chicago
9604320,3972,S,'2020-07-06 14:52:17.468',,Orlando
9604479,3973,S,'2020-07-06 17:00:46.987','2020-07-06 17:18:16.714',Orlando
9632511,3973,F,'2020-07-20 17:19:40.278','2020-07-20 21:05:46.313',Chicago
9623632,3974,E,'2020-07-15 17:29:05.651','2020-07-20 17:29:40.242',Orlando
9632532,3974,F,'2020-07-20 17:29:40.242','2020-08-27 06:00:00.527',Warsaw
9725479,3974,F,'2020-08-27 06:00:00.527','2020-09-06 23:47:43.231',Warsaw
9742083,3974,P,'2020-09-07 12:59:20.994','2020-10-07 02:00:58.670',Warsaw
9725480,3975,F,'2020-08-27 06:00:00.527',,Chicago
9606088,3977,S,'2020-07-07 10:51:29.745',,Orlando
9625289,3978,E,'2020-07-16 12:44:10.758','2020-07-21 12:44:40.362',Orlando
9633955,3978,F,'2020-07-21 12:44:40.362','2020-08-27 06:00:00.527',Chicago
9725482,3978,F,'2020-08-27 06:00:00.527',,Cracow
9606656,3979,T,'2020-07-07 14:00:19.808','2020-07-16 14:14:10.765',Warsaw
9606809,3980,S,'2020-07-07 15:57:17.298','2020-07-07 17:31:45.291',Orlando
9606975,3980,T,'2020-07-07 17:31:45.291','2020-07-16 17:34:10.808',Chicago
9625767,3980,E,'2020-07-16 17:34:10.808','2020-07-21 17:34:40.440',Chicago
8408233,580,S,'2019-06-19 15:42:35.628','2020-02-03 03:29:44.588',Warsaw
9634373,3980,F,'2020-07-21 17:34:40.440','2020-08-06 05:44:34.732',Chicago
9607220,3981,T,'2020-07-07 18:46:56.212','2020-07-16 18:59:10.779',Chicago
9634506,3981,F,'2020-07-21 18:59:40.447','2020-08-27 06:00:00.527',Cracow
9607837,3982,S,'2020-07-08 00:59:29.972',,Warsaw
9627435,3984,E,'2020-07-17 11:34:39.780','2020-07-22 11:34:40.526',Chicago
9609932,3985,T,'2020-07-08 13:35:59.531','2020-07-18 01:04:39.895',Cracow
9628494,3985,E,'2020-07-18 01:04:39.895','2020-07-23 01:04:40.586',Orlando
9636327,3986,F,'2020-07-22 13:59:40.548','2020-08-27 06:00:00.527',Orlando
9725487,3986,F,'2020-08-27 06:00:00.527',,Orlando
9636808,3988,F,'2020-07-22 18:39:40.573','2020-08-27 06:00:00.527',Warsaw
9609857,3991,T,'2020-07-08 19:56:00.775','2020-07-17 20:04:39.863',Warsaw
9628134,3991,E,'2020-07-17 20:04:39.863','2020-07-22 20:04:40.573',Warsaw
9628454,3993,E,'2020-07-18 00:34:39.895','2020-07-23 00:34:40.584',Chicago
9637451,3993,F,'2020-07-23 00:34:40.584','2020-08-27 06:00:00.527',Cracow
9610994,3994,T,'2020-07-09 11:36:52.332','2020-07-18 11:39:39.950',Warsaw
9629121,3994,E,'2020-07-18 11:39:39.950','2020-07-23 11:40:48.462',Cracow
9638128,3994,F,'2020-07-23 11:40:48.462','2020-08-27 06:00:00.527',Warsaw
9611156,3999,T,'2020-07-09 12:29:18.561','2020-07-18 13:14:39.949',Cracow
9735655,3999,B,'2020-09-02 15:39:20.713',,Orlando
9620704,4002,F,'2020-07-14 16:04:19.554',,Cracow
9613233,4003,T,'2020-07-10 09:09:22.011','2020-07-19 09:29:40.083',Warsaw
9613054,4005,S,'2020-07-10 11:06:30.351',,Orlando
9640149,4006,F,'2020-07-24 11:54:49.547','2020-08-27 06:00:00.527',Chicago
9614447,4009,T,'2020-07-11 01:04:25.567','2020-07-20 01:14:40.143',Orlando
9631399,4009,E,'2020-07-20 01:14:40.143','2020-07-25 01:12:40.033',Warsaw
9641378,4009,F,'2020-07-25 01:12:40.033','2020-08-27 06:00:00.527',Warsaw
9725498,4009,F,'2020-08-27 06:00:00.527',,Chicago
9646797,4010,E,'2020-07-28 11:13:55.958','2020-08-02 11:14:00.819',Orlando
9741027,4015,O,'2020-09-06 18:04:53.566','2020-09-22 02:01:23.514',Chicago
9762213,4015,L,'2020-09-22 02:01:23.514','2020-10-01 05:51:23.997',Warsaw
9645038,4018,F,'2020-07-27 13:27:40.386','2020-08-27 06:00:00.527',Warsaw
9618612,4019,T,'2020-07-13 13:33:41.984','2020-07-22 13:44:40.540',Warsaw
9636303,4019,E,'2020-07-22 13:44:40.540','2020-07-27 13:42:40.388',Chicago
9647202,4019,E,'2020-07-28 15:01:45.171','2020-08-02 15:04:01.004',Warsaw
9645480,4020,F,'2020-07-27 18:27:40.420','2020-08-27 06:00:00.527',Warsaw
9620464,4022,S,'2020-07-14 13:02:52.048',,Warsaw
9620571,4023,S,'2020-07-14 14:17:46.472',,Chicago
9724310,4024,S,'2020-08-27 00:47:51.532',,Orlando
9638954,4026,E,'2020-07-23 20:34:49.400','2020-08-04 02:01:03.782',Warsaw
9682094,4026,F,'2020-08-04 02:01:03.782','2020-08-27 06:00:00.527',Warsaw
9725504,4026,F,'2020-08-27 06:00:00.527',,Cracow
9621326,4028,S,'2020-07-14 22:11:53.204',,Chicago
9621479,4029,S,'2020-07-14 23:39:47.207',,Orlando
9621570,4030,S,'2020-07-15 00:29:40.122',,Chicago
9624130,4032,T,'2020-07-15 21:57:42.847','2020-07-17 22:39:44.821',Chicago
9641128,4032,E,'2020-07-24 22:02:40.081','2020-07-25 20:38:10.492',Warsaw
9642556,4032,P,'2020-07-25 20:38:10.492','2020-08-05 12:43:52.193',Orlando
9624723,4033,T,'2020-07-16 03:12:20.650','2020-07-25 03:22:40.080',Orlando
9641543,4033,E,'2020-07-25 03:22:40.080','2020-07-30 03:24:23.087',
9624891,4034,T,'2020-07-16 05:30:30.685','2020-07-25 05:37:40.088',Chicago
9641660,4034,E,'2020-07-25 05:37:40.088','2020-07-30 05:39:23.101',Chicago
9651157,4034,F,'2020-07-30 05:39:23.101','2020-08-27 06:00:00.527',Warsaw
9725506,4034,F,'2020-08-27 06:00:00.527',,Warsaw
9626623,4036,P,'2020-07-16 23:33:43.176',,Cracow
9627884,4037,T,'2020-07-17 13:39:24.082','2020-07-26 13:52:40.270',Warsaw
9627967,4038,T,'2020-07-17 14:28:03.970','2020-07-26 14:37:40.280',Orlando
9643485,4038,E,'2020-07-26 14:37:40.280','2020-07-31 14:39:00.563',Orlando
9725508,4038,F,'2020-08-27 06:00:00.527',,Warsaw
9643535,4039,E,'2020-07-26 15:47:40.279','2020-07-31 15:44:00.567',Chicago
9654495,4039,F,'2020-07-31 15:44:00.567','2020-08-27 06:00:00.527',Warsaw
9628100,4040,T,'2020-07-17 18:16:44.196','2020-07-26 18:47:40.334',Warsaw
9643721,4040,E,'2020-07-26 18:47:40.334','2020-07-31 18:49:00.588',
9654969,4040,F,'2020-07-31 18:49:00.588','2020-08-27 06:00:00.527',Warsaw
9725512,4040,F,'2020-08-27 06:00:00.527',,Warsaw
9628030,4041,T,'2020-07-17 18:16:53.234','2020-07-26 18:22:41.338',Chicago
9643720,4042,E,'2020-07-26 18:47:40.295','2020-07-31 18:49:00.623',
9628471,4043,S,'2020-07-18 00:52:28.973',,Chicago
9631370,4045,T,'2020-07-19 21:02:36.569','2020-07-28 21:09:44.948',Orlando
9647805,4045,E,'2020-07-28 21:09:44.948','2020-08-02 21:09:00.898',Chicago
9725514,4045,F,'2020-08-27 06:00:00.527',,Chicago
9633149,4047,T,'2020-07-20 22:59:18.463','2020-07-27 19:17:38.087',Orlando
9633865,4048,T,'2020-07-21 11:03:25.744','2020-07-30 11:18:19.063',Orlando
9725515,4048,F,'2020-08-27 06:00:00.527',,Chicago
9634001,4049,T,'2020-07-21 11:26:48.656','2020-07-30 12:13:52.833',Cracow
9652162,4049,E,'2020-07-30 12:13:52.833','2020-08-04 12:16:03.819',Chicago
9725516,4049,F,'2020-08-27 06:00:00.527',,Chicago
9634510,4050,S,'2020-07-21 18:36:39.652',,Chicago
9691702,4053,F,'2020-08-08 11:39:03.348','2020-09-02 15:39:34.360',Warsaw
9735658,4053,B,'2020-09-02 15:39:34.360',,Orlando
9643762,4054,T,'2020-07-26 17:47:09.071','2020-08-04 19:01:03.904',Warsaw
9695673,4055,P,'2020-08-11 11:51:53.577','2020-09-12 11:37:47.220',Orlando
9748586,4055,O,'2020-09-12 11:37:47.220','2020-09-27 02:36:28.997',Warsaw
9769416,4055,L,'2020-09-27 02:36:28.997','2020-10-01 05:51:24.185',Chicago
9645155,4056,S,'2020-07-27 14:28:03.851',,Warsaw
9645315,4058,T,'2020-07-27 15:31:33.266','2020-08-05 15:36:04.105',Warsaw
9685761,4058,E,'2020-08-05 15:36:04.105','2020-08-10 15:39:03.727',Warsaw
9127168,580,S,'2020-02-03 03:29:44.588',,Warsaw
9684859,4059,T,'2020-08-05 05:04:34.845','2020-08-05 20:34:34.167',Cracow
9687974,4059,T,'2020-08-06 08:39:00.741','2020-08-15 17:16:36.905',Chicago
9645518,4060,S,'2020-07-27 18:57:45.937','2020-07-27 19:03:09.293',Chicago
9686439,4060,E,'2020-08-05 20:34:34.198','2020-08-06 08:39:00.768',Orlando
9687975,4060,T,'2020-08-06 08:39:00.768','2020-08-06 12:14:53.605',Orlando
9782965,4060,O,'2020-10-06 12:52:54.254','2020-10-06 16:50:24.087',Orlando
9647088,4061,S,'2020-07-28 14:23:31.222',,Warsaw
9694952,4062,F,'2020-08-10 23:02:23.598',,Warsaw
9646083,4063,T,'2020-07-27 23:13:34.049','2020-08-05 23:26:04.143',Cracow
9646116,4064,T,'2020-07-28 00:41:36.150','2020-08-06 00:46:04.149',Chicago
9686906,4064,E,'2020-08-06 00:46:04.149','2020-08-11 00:47:23.631',Warsaw
9695069,4064,F,'2020-08-11 00:47:23.631',,Warsaw
9647321,4065,T,'2020-07-28 15:55:23.257','2020-08-11 16:02:23.726',Orlando
9647645,4066,S,'2020-07-28 19:54:50.173',,Chicago
9648309,4067,S,'2020-07-29 00:50:42.239',,
9648368,4068,T,'2020-07-29 01:02:32.442','2020-08-12 01:07:23.778',Warsaw
9696781,4068,F,'2020-08-12 01:07:23.778',,Warsaw
9652253,4070,T,'2020-07-30 11:47:26.596','2020-08-13 11:57:24.005',Orlando
9652952,4071,S,'2020-07-30 20:01:40.504',,Warsaw
9654043,4072,S,'2020-07-31 08:57:09.189',,Chicago
9655594,4076,T,'2020-07-31 23:20:15.268','2020-08-14 23:26:06.654',Warsaw
9683180,4078,T,'2020-08-04 13:33:07.781','2020-08-18 13:41:05.662',Chicago
9684860,4079,T,'2020-08-05 05:04:35.094','2020-08-12 22:29:52.836',Warsaw
9699263,4079,P,'2020-08-12 22:29:52.836','2020-08-19 10:17:18.329',Warsaw
9756349,4080,P,'2020-09-17 21:41:58.394','2020-09-23 20:00:53.615',Chicago
9684265,4082,T,'2020-08-04 20:05:23.758','2020-08-18 20:06:05.689',Orlando
9686930,4085,T,'2020-08-05 23:03:29.840','2020-08-19 23:31:05.867',Orlando
9709503,4085,F,'2020-08-19 23:31:05.867',,Warsaw
9689710,4088,T,'2020-08-06 22:00:25.866','2020-08-20 22:11:06.022',Orlando
9690663,4090,T,'2020-08-07 15:06:51.951','2020-08-21 15:16:06.136',Orlando
9731948,4090,T,'2020-08-31 12:20:07.927','2020-09-05 12:24:48.407',Warsaw
9690791,4091,T,'2020-08-07 17:06:49.583','2020-08-21 17:16:06.144',Chicago
9692019,4093,T,'2020-08-08 15:26:53.523','2020-08-11 19:46:55.867',Chicago
9711219,4094,S,'2020-08-21 01:38:30.313',,Orlando
9695672,4096,S,'2020-08-11 11:50:09.029',,Chicago
9726046,4097,F,'2020-08-27 12:04:41.359',,Warsaw
9724168,4098,F,'2020-08-26 22:21:06.858',,Chicago
9700196,4099,S,'2020-08-13 13:38:09.899',,Warsaw
9702051,4100,T,'2020-08-14 15:42:56.313','2020-08-18 17:42:22.941',Warsaw
9707227,4100,P,'2020-08-18 17:42:22.941','2020-09-18 17:45:40.358',Orlando
9702428,4102,T,'2020-08-15 01:20:51.283','2020-08-15 22:17:15.732',Orlando
9702774,4103,S,'2020-08-15 10:49:55.011',,Orlando
9729798,4105,F,'2020-08-29 20:18:14.379',,Orlando
9704592,4107,T,'2020-08-16 22:20:33.489','2020-08-30 22:33:14.563',Chicago
9732101,4108,F,'2020-08-31 14:08:14.628',,Chicago
9706206,4109,T,'2020-08-17 22:11:29.590','2020-08-31 22:18:14.703',Chicago
9732803,4109,F,'2020-08-31 22:18:14.703',,Chicago
9706241,4110,T,'2020-08-18 01:08:48.383','2020-09-01 01:13:14.715',
9732972,4110,F,'2020-09-01 01:13:14.715',,Chicago
9707094,4112,T,'2020-08-18 15:09:36.319','2020-09-01 15:18:14.779',Cracow
9733915,4112,F,'2020-09-01 15:18:14.779',,Cracow
9743212,4114,S,'2020-09-08 11:28:06.515','2020-09-14 21:27:48.966',Warsaw
9709095,4115,S,'2020-08-19 18:14:26.050',,Cracow
9709619,4116,T,'2020-08-20 01:00:30.926','2020-09-03 00:35:24.343',Warsaw
7609975,581,S,'2016-11-10 23:12:11.176','2019-06-19 15:42:35.628',Warsaw
9736325,4116,F,'2020-09-03 00:35:24.343',,Warsaw
9712574,4119,T,'2020-08-21 22:59:54.986','2020-08-24 01:11:59.101',Orlando
9712625,4120,T,'2020-08-22 00:16:04.341','2020-09-05 00:25:18.547',Cracow
9713082,4121,T,'2020-08-22 09:04:30.084','2020-09-02 10:47:29.659',Chicago
9714423,4123,S,'2020-08-23 20:32:31.483','2020-08-24 01:00:31.237',Orlando
9714674,4123,T,'2020-08-24 01:00:31.237','2020-09-06 21:04:48.620',Chicago
9714672,4124,T,'2020-08-23 23:47:20.246','2020-09-06 23:54:48.627',Cracow
9741308,4124,F,'2020-09-06 23:54:48.627',,Chicago
9741333,4125,F,'2020-09-07 00:09:48.629',,Warsaw
9715134,4126,S,'2020-08-24 10:34:46.026','2020-08-24 18:51:35.769',Chicago
9715624,4126,T,'2020-08-24 18:51:35.769','2020-09-07 18:04:48.811',Orlando
9742282,4127,F,'2020-09-07 15:14:48.727','2020-09-08 15:21:24.008',Chicago
9749719,4127,F,'2020-09-13 15:23:04.280',,Chicago
9715791,4129,T,'2020-08-24 20:29:41.592','2020-09-07 20:39:48.820',Chicago
9743381,4131,F,'2020-09-08 13:39:48.925',,Cracow
9716867,4132,S,'2020-08-25 14:48:54.570',,Orlando
9744039,4133,F,'2020-09-08 23:42:18.305',,Chicago
9745366,4138,F,'2020-09-10 00:24:48.122',,Chicago
9725724,4139,S,'2020-08-27 09:42:09.330',,Orlando
9726624,4140,T,'2020-08-27 17:09:12.439','2020-09-10 17:17:11.565',Chicago
9727650,4143,S,'2020-08-28 12:12:40.467',,Chicago
9732632,4146,S,'2020-08-31 20:24:20.960','2020-09-01 01:00:30.879',Warsaw
9751235,4146,F,'2020-09-14 21:08:21.220',,Warsaw
9734812,4148,S,'2020-09-02 02:02:26.489',,Warsaw
9738667,4152,S,'2020-09-04 17:59:52.182','2020-09-05 00:36:25.442',Chicago
9758657,4153,F,'2020-09-19 00:03:40.948',,Chicago
9739172,4154,T,'2020-09-05 00:01:32.530','2020-09-19 00:03:40.901',Orlando
9760513,4157,F,'2020-09-20 21:20:24.906',,Orlando
9761254,4159,F,'2020-09-21 12:35:07.194',,Orlando
9742214,4160,T,'2020-09-07 13:19:01.015','2020-09-07 19:01:06.057',Chicago
9742461,4160,P,'2020-09-07 19:01:06.057','2020-10-06 17:35:54.946',Warsaw
9761966,4161,F,'2020-09-21 22:35:07.255','2020-09-26 23:58:54.022',Chicago
9743643,4163,S,'2020-09-08 18:25:39.257',,Cracow
9744526,4164,F,'2020-09-09 11:34:12.519',,Chicago
9744638,4165,S,'2020-09-09 13:02:34.418',,Orlando
9744677,4166,T,'2020-09-09 13:09:55.246','2020-09-23 13:17:05.097',Chicago
9744756,4168,S,'2020-09-09 14:16:41.489','2020-09-09 19:22:48.362',Chicago
9745058,4168,T,'2020-09-09 19:22:48.362','2020-09-23 18:27:05.111',Cracow
9745414,4170,T,'2020-09-09 22:43:14.369','2020-09-23 23:02:58.431',Warsaw
9745991,4171,S,'2020-09-10 13:00:04.532','2020-09-10 17:42:41.521',Warsaw
9746290,4171,T,'2020-09-10 17:42:41.521','2020-09-24 17:35:44.354',Orlando
9766064,4171,F,'2020-09-24 17:35:44.354',,Warsaw
9767503,4175,F,'2020-09-25 15:36:06.817',,Cracow
9748703,4176,T,'2020-09-12 12:33:20.198','2020-09-26 12:58:40.763',Orlando
9748745,4177,T,'2020-09-12 13:39:25.459','2020-09-13 12:11:47.367',Warsaw
9751418,4184,S,'2020-09-15 00:05:40.999',,Chicago
9752773,4186,T,'2020-09-15 20:56:03.473','2020-09-29 21:01:46.545',Chicago
9752769,4187,S,'2020-09-16 00:49:54.128',,Warsaw
9754025,4189,T,'2020-09-16 19:38:01.939','2020-09-17 17:31:41.294',Orlando
9755934,4189,T,'2020-09-17 17:31:41.294','2020-09-21 11:13:09.463',Warsaw
9754003,4190,S,'2020-09-16 19:56:54.678',,Warsaw
9756558,4192,T,'2020-09-17 23:31:54.543','2020-09-29 12:34:29.660',Cracow
9757572,4193,S,'2020-09-18 09:52:15.309',,Orlando
9758079,4194,T,'2020-09-18 13:57:27.367','2020-10-02 14:07:39.291',Cracow
8408234,581,S,'2019-06-19 15:42:35.628','2020-02-03 03:29:46.621',Orlando
9778556,4194,F,'2020-10-02 14:07:39.291',,Orlando
9780018,4196,F,'2020-10-03 23:39:16.354',,Orlando
9761282,4200,T,'2020-09-21 10:33:02.564','2020-10-05 10:48:15.961',Chicago
9774981,4213,T,'2020-09-30 16:53:43.975','2020-10-14 17:08:16.517',Chicago
9775608,4214,T,'2020-10-01 00:50:47.966','2020-10-15 00:59:49.050',Orlando
9765695,4203,T,'2020-09-24 13:10:53.526','2020-09-25 01:27:59.441',Orlando
9766315,4205,S,'2020-09-24 20:24:33.483',,Warsaw
9767487,4206,S,'2020-09-25 15:20:42.486',,Warsaw
9768883,4207,S,'2020-09-26 16:06:49.163',,Warsaw
9770413,4210,S,'2020-09-28 00:55:35.006',,Chicago
9776968,4215,S,'2020-10-01 12:15:14.864',,Orlando
9777688,4216,S,'2020-10-01 20:35:47.586','2020-10-02 01:00:31.339',Warsaw
9779104,4217,S,'2020-10-02 23:40:39.414',,Chicago
9782311,4220,S,'2020-10-06 00:09:33.152',,Orlando
9783103,4221,S,'2020-10-06 14:42:20.665','2020-10-06 15:28:55.096',Chicago
9784327,4224,S,'2020-10-07 11:09:21.709','2020-10-07 21:36:49.092',Warsaw
9785122,4224,S,'2020-10-07 21:36:49.092',,Chicago
9784491,4225,S,'2020-10-07 13:16:06.323',,Warsaw
9784854,4227,S,'2020-10-07 17:52:25.280','2020-10-08 01:00:30.933',Warsaw
7606827,562,S,'2015-11-13 13:30:18.336',,Orlando
7456292,565,P,'2016-10-01 01:30:00.000','2016-10-31 15:00:00.000',Orlando
7456863,565,L,'2016-10-31 15:00:00.000','2018-03-06 08:57:53.938',Warsaw
9127157,565,F,'2020-02-03 03:29:26.395',,Warsaw
7608776,567,S,'2016-09-22 13:28:56.885','2019-06-19 15:42:35.628',Chicago
9127159,569,B,'2020-02-03 03:29:30.409',,Chicago
7606757,571,S,'2016-10-11 19:50:16.324','2019-06-19 15:42:35.628',Warsaw
7606743,573,T,'2016-10-25 02:40:47.531','2018-06-14 10:03:09.460',Chicago
9771534,4211,T,'2020-09-28 18:42:21.363','2020-10-12 18:52:18.559',Warsaw
9772747,4212,T,'2020-09-29 14:04:22.156','2020-10-13 14:11:11.543',Chicago
7659263,574,P,'2018-05-05 12:40:37.860','2018-05-26 12:53:51.027',Chicago
7779712,574,P,'2018-07-24 15:45:40.428','2018-08-31 14:03:22.349',Orlando
7802296,574,O,'2018-08-31 14:03:22.349','2018-11-21 12:34:10.627',Orlando
7913763,574,L,'2018-11-21 12:34:10.627','2018-11-21 13:02:57.506',Chicago
7913790,574,O,'2018-11-21 13:02:57.506','2018-12-05 13:11:27.752',Warsaw
7983312,574,O,'2019-01-05 11:49:24.339','2019-01-13 03:11:51.181',Chicago
8517816,574,O,'2019-07-05 12:21:48.141','2019-07-06 12:30:03.623',Orlando
8838206,574,P,'2019-11-06 11:11:26.564','2020-03-09 18:35:56.616',Orlando
9478532,574,L,'2020-04-29 07:18:24.567','2020-05-29 17:38:41.530',Chicago
9531581,574,P,'2020-06-01 16:46:41.406','2020-07-31 12:09:00.521',Warsaw
9654192,574,O,'2020-07-31 12:09:00.521','2020-08-09 01:00:00.052',Cracow
9694798,574,O,'2020-08-10 20:33:08.557','2020-08-11 13:13:14.903',Chicago
9695792,574,P,'2020-08-11 13:13:14.903','2020-08-25 12:06:06.725',Warsaw
9736364,574,L,'2020-09-03 01:00:00.054','2020-09-03 14:23:58.125',Cracow
9737082,574,P,'2020-09-03 14:23:58.125','2020-09-10 12:07:11.532',Chicago
9768188,574,L,'2020-09-26 01:00:00.058','2020-10-01 06:30:53.776',Chicago
9776092,574,L,'2020-10-01 06:30:53.776','2020-10-04 16:44:17.608',Warsaw
8641948,575,S,'2019-08-26 03:00:30.684','2019-09-02 03:00:30.588',Chicago
8661859,575,S,'2019-09-02 03:00:30.588','2019-09-23 03:14:46.618',Warsaw
8717366,575,S,'2019-09-23 03:14:46.618','2020-01-20 03:06:59.882',Cracow
9078102,575,S,'2020-01-20 03:06:59.882','2020-02-03 03:29:36.407',Chicago
9127162,575,S,'2020-02-03 03:29:36.407',,Cracow
8408231,576,S,'2019-06-19 15:42:35.628','2019-08-26 03:00:33.130',Orlando
8717367,576,S,'2019-09-23 03:14:48.784','2020-01-20 03:07:01.828',Chicago
9078104,576,S,'2020-01-20 03:07:01.828','2020-02-03 03:29:38.434',Warsaw
7744296,577,F,'2018-06-28 10:48:19.277','2020-02-03 03:29:40.505',Orlando
9127166,577,F,'2020-02-03 03:29:40.505',,Cracow
7606687,578,S,'2016-11-03 13:27:35.435','2019-06-19 15:42:35.628',Warsaw
8408232,579,S,'2019-06-19 15:42:35.628','2020-02-03 03:29:42.546',Cracow
9127169,581,S,'2020-02-03 03:29:46.621',,Orlando
7743833,583,F,'2018-06-28 10:07:13.608','2018-06-28 10:48:22.579',Orlando
7744437,583,F,'2018-06-28 10:48:22.579','2020-02-03 03:29:50.394',Warsaw
9127171,583,F,'2020-02-03 03:29:50.394',,Warsaw
7608774,584,S,'2016-11-22 19:31:36.017','2019-06-19 15:42:35.628',Chicago
9127172,584,S,'2020-02-03 03:29:52.424',,Chicago
8408237,585,S,'2019-06-19 15:42:35.628','2020-02-03 03:29:54.283',Cracow
9127173,585,S,'2020-02-03 03:29:54.283',,Warsaw
7608772,586,S,'2016-11-28 16:36:42.197','2019-06-19 15:42:35.628',Chicago
9162674,587,F,'2020-02-10 02:07:35.798',,Warsaw
7606593,589,S,'2016-12-05 11:51:12.682','2019-06-19 15:42:35.628',Orlando
8408240,589,S,'2019-06-19 15:42:35.628','2020-02-03 03:30:02.634',Warsaw
7983408,590,P,'2019-01-05 14:50:22.056','2019-02-19 14:55:27.334',Warsaw
8128052,590,P,'2019-02-19 14:55:27.334','2019-07-06 02:14:42.299',Chicago
8519015,590,O,'2019-07-06 02:14:42.299','2019-07-06 09:04:22.499',Orlando
8519426,590,P,'2019-07-06 09:04:22.499','2019-08-06 13:15:30.473',Orlando
8596209,590,O,'2019-08-06 13:15:30.473','2019-08-06 15:20:01.416',Chicago
8596347,590,P,'2019-08-06 15:20:01.416','2020-02-13 02:00:59.468',Warsaw
9352242,590,P,'2020-02-15 18:59:16.249','2020-04-06 02:00:38.396',Orlando
8641951,591,S,'2019-08-26 03:01:09.981','2019-09-02 03:01:11.091',Warsaw
8661861,591,S,'2019-09-02 03:01:11.091','2019-09-23 03:15:24.530',Orlando
7606546,592,T,'2016-12-08 13:25:30.622','2018-06-14 10:03:16.196',Chicago
7721446,592,E,'2018-06-14 10:03:16.196','2018-06-28 10:07:14.422',
9127178,592,F,'2020-02-03 03:30:06.967',,Orlando
7606525,593,S,'2016-12-08 15:30:44.825','2019-06-19 15:42:35.628',Chicago
8408242,593,S,'2019-06-19 15:42:35.628','2020-02-03 03:30:08.850',Chicago
9127179,593,S,'2020-02-03 03:30:08.850',,Chicago
7609977,594,B,'2016-12-13 13:24:38.362','2020-02-03 03:30:10.940',Warsaw
7606505,596,S,'2016-12-16 16:08:34.451','2019-06-19 15:42:35.628',Chicago
8408243,596,S,'2019-06-19 15:42:35.628','2020-02-03 03:30:12.637',Warsaw
8408244,597,S,'2019-06-19 15:42:35.628','2020-02-03 03:30:14.613',Warsaw
9127183,597,S,'2020-02-03 03:30:14.613',,Orlando
7606493,598,S,'2016-12-17 12:24:46.590','2019-06-19 15:42:35.628',Chicago
7606486,599,S,'2016-12-19 00:03:40.516','2019-06-19 15:42:35.628',Orlando
9127185,599,S,'2020-02-03 03:30:18.656',,Warsaw
7606480,600,S,'2016-12-23 14:09:48.717','2019-06-19 15:42:35.628',Warsaw
7721119,605,E,'2018-06-14 10:03:03.687','2018-06-28 10:07:08.151',Warsaw
7744152,605,F,'2018-06-28 10:48:15.761','2020-02-03 03:30:30.450',Orlando
9127192,605,F,'2020-02-03 03:30:30.450',,Chicago
7606435,606,S,'2017-01-10 15:40:34.070','2019-06-19 15:42:35.628',Cracow
9127193,606,S,'2020-02-03 03:30:32.643',,Chicago
7606426,607,S,'2017-01-10 16:02:18.178','2019-06-19 15:42:35.628',Chicago
8408253,608,S,'2019-06-19 15:42:35.628','2020-02-03 03:30:36.939',Warsaw
9127196,609,S,'2020-02-03 03:30:38.830',,Orlando
8408255,610,S,'2019-06-19 15:42:35.628','2020-02-03 03:30:40.759',Warsaw
7606397,611,T,'2017-01-10 19:16:00.962','2018-06-14 10:03:15.744',Warsaw
7743560,611,F,'2018-06-28 10:07:04.236','2018-06-28 10:48:17.888',Warsaw
9127199,611,F,'2020-02-03 03:30:42.605',,Chicago
7609981,612,T,'2017-01-10 19:18:20.790','2018-06-14 10:03:11.515',Orlando
7743489,612,F,'2018-06-28 10:07:01.777','2018-06-28 10:48:15.373',Warsaw
7744135,612,F,'2018-06-28 10:48:15.373','2020-02-03 03:30:44.646',Warsaw
9127200,612,F,'2020-02-03 03:30:44.646',,Chicago
8408256,613,S,'2019-06-19 15:42:35.628','2020-02-03 03:30:46.265',Warsaw
9127201,613,S,'2020-02-03 03:30:46.265',,Chicago
9127202,614,S,'2020-02-03 03:30:48.411',,Orlando
7606363,615,T,'2017-01-10 22:37:18.840','2018-06-14 10:03:14.801',Chicago
